Failure Type,UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target
1,505,7145,2,297.6,309.3,1529,41.9,3,0
1,506,1311,1,297.6,309.3,1610,35.0,6,0
1,507,1312,1,297.6,309.3,1543,34.3,8,0
1,508,54,0,297.8,309.4,1445,48.2,10,0
1,509,1313,1,297.7,309.3,1893,24.6,15,0
1,510,7146,2,297.6,309.3,1415,41.3,17,0
1,511,1314,1,297.5,309.3,1564,37.5,20,0
1,512,1315,1,297.5,309.3,1479,39.4,22,0
1,513,1316,1,297.5,309.2,1426,44.8,24,0
1,514,1317,1,297.4,309.2,1428,38.8,26,0
1,515,1318,1,297.4,309.2,1620,33.2,28,0
1,516,1319,1,297.5,309.2,1715,28.0,30,0
1,517,1320,1,297.5,309.3,1732,29.9,32,0
1,519,1321,1,297.6,309.5,1924,20.6,37,0
1,520,7148,2,297.7,309.5,2027,19.8,39,0
1,521,1322,1,297.6,309.5,1617,36.2,42,0
1,522,1323,1,297.5,309.4,1497,35.8,44,0
1,523,7149,2,297.5,309.5,1448,43.7,46,0
1,524,1324,1,297.4,309.4,1401,45.9,49,0
1,525,1325,1,297.4,309.4,1620,35.4,51,0
1,526,1326,1,297.4,309.4,1466,45.5,53,0
1,527,1327,1,297.6,309.5,1373,50.6,55,0
1,528,7150,2,297.6,309.6,1592,35.8,57,0
1,529,7151,2,297.5,309.5,1553,42.4,60,0
1,530,1328,1,297.6,309.5,1569,36.2,63,0
1,531,7152,2,297.6,309.5,1709,32.2,65,0
1,532,1329,1,297.6,309.5,1549,34.9,68,0
1,533,1330,1,297.5,309.4,1443,45.4,70,0
1,534,1331,1,297.5,309.3,1675,29.8,72,0
1,535,1332,1,297.5,309.3,1623,33.4,74,0
1,536,55,0,297.4,309.3,1365,52.4,76,0
1,537,1333,1,297.4,309.3,1759,24.8,81,0
1,538,56,0,297.4,309.3,1516,43.0,83,0
1,539,7153,2,297.4,309.3,1499,36.8,88,0
1,540,7154,2,297.4,309.3,1775,25.8,91,0
1,541,1334,1,297.4,309.4,1473,45.5,94,0
1,542,1335,1,297.4,309.4,1296,52.3,96,0
1,543,1336,1,297.5,309.4,1803,24.7,98,0
1,544,57,0,297.5,309.3,1563,36.1,100,0
1,545,7155,2,297.5,309.4,1831,26.6,105,0
1,546,1337,1,297.6,309.4,1958,22.1,108,0
1,547,1338,1,297.5,309.4,1809,24.3,110,0
1,548,7156,2,297.5,309.4,1482,39.3,112,0
1,549,1339,1,297.4,309.3,1332,53.2,115,0
1,550,1340,1,297.4,309.2,1437,40.4,117,0
1,551,1341,1,297.4,309.2,1698,29.4,119,0
1,552,1342,1,297.4,309.2,1274,54.3,121,0
1,553,7157,2,297.4,309.3,1622,35.0,123,0
1,554,7158,2,297.4,309.3,1564,36.0,126,0
1,555,58,0,297.5,309.4,1368,45.3,129,0
1,556,7159,2,297.4,309.4,1539,42.2,134,0
1,558,7160,2,297.5,309.4,1433,48.3,139,0
1,559,1344,1,297.5,309.4,1650,34.6,142,0
1,560,1345,1,297.5,309.4,1503,40.6,144,0
1,561,1346,1,297.5,309.4,1318,58.2,146,0
1,562,7161,2,297.5,309.4,1678,34.4,148,0
1,563,1347,1,297.6,309.5,1574,30.9,151,0
1,564,1348,1,297.7,309.6,1529,35.2,153,0
1,565,59,0,297.6,309.6,1669,32.1,155,0
1,566,60,0,297.7,309.7,1570,35.8,160,0
1,567,7162,2,297.6,309.7,1541,33.7,165,0
1,568,7163,2,297.7,309.7,1680,30.2,168,0
1,569,1349,1,297.8,309.7,1935,22.1,171,0
1,570,7164,2,297.7,309.6,1596,35.2,173,0
1,571,1350,1,297.7,309.7,1498,41.0,176,0
1,572,7165,2,297.8,309.8,1676,29.0,178,0
1,573,1351,1,297.8,309.9,1351,49.0,181,0
1,575,7166,2,297.9,310.0,1439,41.7,185,0
1,576,7167,2,297.9,309.9,1410,55.4,188,0
1,577,61,0,297.7,309.7,1440,51.1,191,0
1,578,1353,1,297.7,309.7,1591,37.7,196,0
1,579,1354,1,297.8,309.8,1533,36.8,198,0
1,580,7168,2,297.8,309.7,1700,31.3,200,0
1,581,7169,2,297.8,309.8,1798,25.5,203,0
1,582,1355,1,297.8,309.7,1394,42.9,206,0
1,583,1356,1,297.8,309.7,1341,49.2,208,0
1,584,62,0,297.7,309.6,1697,32.2,210,0
1,585,63,0,297.6,309.6,1419,48.2,215,0
1,586,1357,1,297.6,309.5,2001,20.5,220,0
2,587,1358,1,297.6,309.6,1501,49.8,222,1
1,588,64,0,297.6,309.5,1623,33.1,224,0
1,589,1359,1,297.6,309.4,1628,33.4,229,0
1,590,1360,1,297.6,309.4,1491,40.2,231,0
1,591,1361,1,297.5,309.4,1517,36.7,233,0
1,592,65,0,297.5,309.3,1525,41.7,235,0
1,593,66,0,297.5,309.5,1668,27.9,240,0
1,594,1362,1,297.5,309.6,1312,50.7,0,0
1,595,67,0,297.6,309.6,1278,50.4,2,0
1,597,7171,2,297.6,309.6,1530,37.3,10,0
1,598,68,0,297.6,309.6,1428,46.6,13,0
1,599,1363,1,297.7,309.6,1480,47.9,18,0
1,600,69,0,297.7,309.7,1616,31.1,20,0
1,601,1364,1,297.8,309.7,1547,37.3,25,0
1,602,1365,1,297.9,309.7,2194,16.8,27,0
1,603,1366,1,297.9,309.8,2000,21.3,29,0
3,604,1367,1,297.9,309.8,1336,71.6,31,1
1,605,1368,1,297.9,309.9,1542,33.8,33,0
1,606,7172,2,297.9,309.8,1693,29.9,35,0
1,607,1369,1,297.9,309.8,1461,50.5,38,0
1,608,7173,2,298.0,309.9,1565,33.9,40,0
1,609,1370,1,298.0,309.9,1403,47.7,43,0
1,610,1371,1,298.1,309.9,1629,32.5,45,0
1,611,1372,1,298.1,310.0,1534,33.7,47,0
1,612,1373,1,298.1,310.0,1553,40.9,49,0
1,613,1374,1,298.1,309.9,1563,32.8,51,0
1,614,1375,1,298.1,309.9,1634,30.0,53,0
1,615,7174,2,298.0,309.9,1445,45.2,55,0
1,616,1376,1,298.1,309.9,1642,30.4,58,0
1,617,70,0,298.1,309.9,1686,29.1,60,0
1,618,7175,2,298.1,310.0,1393,43.1,65,0
1,619,71,0,298.2,310.0,1433,44.2,68,0
1,620,1377,1,298.3,310.0,1507,44.7,73,0
1,621,7176,2,298.3,310.1,1389,49.6,75,0
1,622,1378,1,298.3,310.1,1408,45.3,78,0
1,624,1379,1,298.4,310.1,1926,23.7,83,0
1,625,72,0,298.3,310.1,1509,37.6,85,0
1,626,1380,1,298.3,310.1,1545,36.3,90,0
1,627,1381,1,298.4,310.1,1533,35.2,92,0
1,628,1382,1,298.4,310.1,1455,42.2,94,0
1,630,1383,1,298.3,310.1,1523,45.9,99,0
1,631,1384,1,298.3,310.0,1460,47.6,101,0
1,632,1385,1,298.4,310.0,1554,37.3,103,0
1,633,73,0,298.3,310.0,1419,47.1,105,0
1,634,1386,1,298.3,310.0,1442,43.9,110,0
1,635,1387,1,298.3,309.9,1507,41.6,112,0
1,636,1388,1,298.3,310.0,1858,23.9,114,0
1,637,1389,1,298.3,309.9,1463,43.9,116,0
1,638,1390,1,298.2,309.7,1585,37.4,118,0
1,639,1391,1,298.0,309.6,1536,37.3,120,0
1,640,1392,1,298.0,309.6,1403,51.3,122,0
1,641,7179,2,297.9,309.6,1515,38.8,124,0
1,642,1393,1,297.9,309.5,1390,47.9,127,0
1,643,7180,2,297.8,309.4,1226,58.7,129,0
1,644,7181,2,297.8,309.4,1495,36.5,132,0
1,645,74,0,297.7,309.4,1608,30.2,135,0
1,646,1394,1,297.7,309.4,1392,44.1,140,0
1,647,7182,2,297.7,309.4,1461,43.7,142,0
1,648,1395,1,297.7,309.3,1559,36.9,145,0
1,649,75,0,297.7,309.3,1400,48.9,147,0
1,650,7183,2,297.7,309.2,1732,28.8,152,0
1,651,1396,1,297.6,309.2,1611,33.1,155,0
1,652,1397,1,297.6,309.1,1503,38.9,157,0
1,653,1398,1,297.7,309.2,1391,44.5,159,0
1,654,1399,1,297.8,309.3,2015,20.1,161,0
1,655,1400,1,297.8,309.2,1683,30.9,163,0
1,656,1401,1,297.7,309.1,1435,38.8,165,0
1,657,7184,2,297.7,309.1,1732,28.1,167,0
1,658,1402,1,297.7,309.2,1365,58.6,170,0
1,659,1403,1,297.7,309.1,1562,36.8,172,0
1,660,1404,1,297.6,309.1,1449,49.1,174,0
1,661,7185,2,297.7,309.2,1700,27.4,176,0
1,662,7186,2,297.6,309.0,1427,45.6,179,0
1,663,7187,2,297.6,308.9,1479,38.1,182,0
1,664,1405,1,297.5,308.9,1469,44.0,185,0
1,665,1406,1,297.5,308.9,1390,47.4,187,0
1,666,1407,1,297.5,308.9,1729,28.1,189,0
1,667,1408,1,297.5,309.0,1470,43.5,191,0
1,668,1409,1,297.5,308.9,1459,48.5,193,0
1,669,1410,1,297.5,308.9,1738,24.0,195,0
1,670,76,0,297.5,308.9,1471,37.7,197,0
1,671,1411,1,297.6,309.0,1822,25.4,202,0
1,672,1412,1,297.5,308.9,1554,34.8,204,0
1,673,7188,2,297.6,308.9,1433,43.2,206,0
1,674,1413,1,297.6,308.9,1449,47.7,209,0
1,675,1414,1,297.8,309.0,1456,41.2,0,0
1,676,7189,2,297.8,309.1,1424,45.5,2,0
1,677,77,0,297.9,309.2,1577,34.7,5,0
1,678,1415,1,297.9,309.2,1478,39.7,10,0
1,679,7190,2,297.8,309.2,1295,61.2,12,0
1,680,1416,1,297.8,309.2,1372,47.3,15,0
1,681,7191,2,297.8,309.1,1432,42.6,17,0
1,682,7192,2,297.7,309.0,1656,33.2,20,0
1,683,78,0,297.8,309.0,1410,48.8,23,0
1,684,1417,1,297.7,309.0,1874,24.4,28,0
1,685,1418,1,297.7,309.0,1538,43.2,30,0
1,686,7193,2,297.7,309.0,1636,29.7,32,0
1,687,7194,2,297.7,309.0,1504,40.4,35,0
1,688,7195,2,297.7,309.0,1531,42.4,38,0
1,689,79,0,297.6,309.0,1735,26.4,41,0
1,690,80,0,297.6,309.0,1354,55.6,46,0
1,691,81,0,297.6,309.0,1413,40.2,51,0
1,692,1419,1,297.7,309.1,1563,39.3,56,0
1,693,1420,1,297.7,309.1,1479,42.1,58,0
1,694,1421,1,297.7,309.1,1477,38.3,60,0
1,695,1422,1,297.6,309.1,1394,50.0,62,0
1,696,1423,1,297.6,309.0,1487,45.4,64,0
1,698,7197,2,297.6,308.8,1453,39.7,69,0
1,699,1424,1,297.6,308.8,1539,40.2,72,0
1,700,82,0,297.5,308.7,1416,39.2,74,0
1,701,7198,2,297.6,308.8,1683,31.6,79,0
1,702,1425,1,297.7,308.8,1515,40.1,82,0
1,703,7199,2,297.7,308.9,1531,48.3,84,0
1,704,83,0,297.7,308.9,1479,40.9,87,0
1,705,1426,1,297.7,308.9,1516,33.7,92,0
1,706,1427,1,297.7,309.0,1507,38.2,94,0
1,707,7200,2,297.8,309.0,1434,43.3,96,0
1,708,1428,1,297.7,308.9,1838,27.3,99,0
1,709,7201,2,297.6,308.8,1416,45.9,101,0
1,710,7202,2,297.6,308.8,1357,49.7,104,0
1,711,7203,2,297.5,308.7,1697,28.1,107,0
1,712,1429,1,297.5,308.7,1443,46.2,110,0
1,713,1430,1,297.5,308.7,1453,37.6,112,0
1,714,1431,1,297.4,308.6,1439,46.4,114,0
1,715,1432,1,297.4,308.6,1609,36.2,116,0
1,716,1433,1,297.4,308.6,1324,59.1,118,0
1,717,84,0,297.4,308.6,1420,45.8,120,0
1,718,1434,1,297.4,308.7,1545,36.9,125,0
1,719,1435,1,297.5,308.8,1477,39.0,127,0
1,720,1436,1,297.4,308.8,1447,58.1,129,0
1,721,1437,1,297.4,308.9,1809,23.8,131,0
1,722,1438,1,297.5,308.9,1696,30.9,133,0
1,723,1439,1,297.5,308.9,1427,44.7,135,0
1,724,7204,2,297.4,308.9,1500,46.3,137,0
1,725,1440,1,297.5,308.9,1390,44.6,140,0
1,726,1441,1,297.4,308.8,1640,34.2,142,0
1,727,7205,2,297.4,308.8,1628,37.4,144,0
1,728,85,0,297.3,308.6,1499,37.6,147,0
1,729,7206,2,297.4,308.7,1425,50.3,152,0
1,730,1442,1,297.3,308.6,1586,37.7,155,0
1,731,7207,2,297.3,308.6,1471,50.7,157,0
1,732,7208,2,297.3,308.6,1431,53.0,160,0
1,733,1443,1,297.2,308.6,1924,22.1,163,0
1,734,7209,2,297.1,308.4,1421,42.0,165,0
1,735,86,0,297.0,308.4,1305,54.6,168,0
1,736,1444,1,296.9,308.4,1557,32.4,173,0
1,737,1445,1,296.9,308.3,1555,38.2,175,0
1,738,87,0,296.9,308.3,1474,39.2,177,0
1,739,1446,1,296.8,308.3,1506,45.9,182,0
1,740,1447,1,296.9,308.4,1390,41.8,184,0
1,741,7210,2,296.9,308.4,1450,46.9,186,0
1,742,1448,1,296.9,308.3,1513,38.8,189,0
1,743,1449,1,296.8,308.2,1643,34.7,191,0
1,744,1450,1,296.8,308.2,1361,53.8,193,0
1,745,1451,1,296.7,308.1,1450,40.9,195,0
1,746,1452,1,296.7,308.0,1451,50.7,197,0
2,747,1453,1,296.8,308.1,1289,62.0,199,1
1,748,1454,1,296.8,308.1,1356,48.3,201,0
1,749,88,0,296.7,308.1,1528,46.3,203,0
1,750,1455,1,296.6,308.0,1978,22.3,208,0
1,751,1456,1,296.7,308.0,1535,36.8,210,0
1,752,7211,2,296.8,308.1,1843,24.2,212,0
1,753,1457,1,296.9,308.1,1422,48.7,215,0
1,754,1458,1,296.8,308.0,1536,40.4,217,0
1,755,7212,2,296.9,308.1,1483,44.3,219,0
1,756,89,0,296.8,308.1,1492,43.7,222,0
1,757,1459,1,296.8,308.0,1584,40.4,227,0
1,758,1460,1,296.9,308.1,1555,33.7,229,0
1,759,1461,1,296.8,308.0,1497,41.7,231,0
1,760,7213,2,296.7,307.8,1537,36.3,233,0
1,761,1462,1,296.7,307.8,1505,39.4,236,0
1,762,1463,1,296.7,307.8,1646,34.6,238,0
1,763,7214,2,296.7,307.8,1286,60.5,0,0
1,764,1464,1,296.7,307.8,1400,47.5,3,0
1,765,1465,1,296.8,307.9,1337,56.5,5,0
1,766,1466,1,296.9,308.0,1332,53.9,7,0
1,767,1467,1,296.8,308.0,1561,38.3,9,0
1,768,1468,1,296.9,308.0,1546,31.1,11,0
1,769,1469,1,296.9,308.0,1713,29.3,13,0
1,770,1470,1,296.9,308.0,1343,44.5,15,0
1,771,1471,1,296.8,308.0,1391,54.4,17,0
1,772,90,0,296.8,308.0,1311,58.6,19,0
1,773,91,0,296.8,308.0,1453,51.0,24,0
1,774,1472,1,296.8,308.0,1510,39.4,29,0
1,775,1473,1,296.8,307.9,1448,48.8,31,0
1,776,1474,1,296.7,307.8,1453,46.0,33,0
1,777,1475,1,296.7,307.8,1468,39.2,35,0
1,778,1476,1,296.7,307.8,1382,47.5,37,0
1,779,1477,1,296.7,308.0,1580,32.2,39,0
1,780,1478,1,296.8,308.0,1666,29.8,41,0
1,781,7215,2,296.9,308.0,1409,50.7,43,0
1,782,1479,1,296.8,308.0,1675,29.7,46,0
1,783,1480,1,296.8,307.9,1698,30.8,48,0
1,784,92,0,296.7,307.9,1579,33.4,50,0
1,785,1481,1,296.7,307.9,1743,27.9,55,0
1,786,7216,2,296.9,308.0,1497,44.8,57,0
1,787,1482,1,296.9,308.1,1741,28.8,60,0
1,788,1483,1,296.9,308.1,1435,45.3,62,0
1,789,7217,2,296.9,308.1,1440,46.3,64,0
1,790,7218,2,296.9,308.0,1641,33.3,67,0
1,791,1484,1,296.8,307.9,1420,45.4,70,0
1,792,1485,1,296.8,307.9,1611,35.4,72,0
1,793,1486,1,296.8,307.8,1373,42.9,74,0
1,794,7219,2,296.8,307.9,1683,31.8,76,0
1,795,93,0,296.9,307.9,1547,32.6,79,0
1,796,1487,1,296.9,307.8,1605,37.0,84,0
1,797,7220,2,296.9,307.9,2010,18.9,86,0
1,798,1488,1,296.8,307.7,1565,40.1,89,0
1,799,7221,2,296.9,307.8,1828,24.6,91,0
1,800,7222,2,297.0,307.8,1579,34.1,94,0
1,801,7223,2,297.0,307.9,1882,24.2,97,0
1,802,1489,1,296.9,307.8,1285,52.1,100,0
1,803,1490,1,296.9,307.8,1571,35.0,102,0
1,804,94,0,296.9,307.8,1549,37.8,104,0
1,805,7224,2,296.9,307.8,1544,37.6,109,0
1,806,7225,2,297.0,307.9,1412,47.4,112,0
1,807,7226,2,297.0,307.9,1422,53.0,115,0
1,808,1491,1,297.0,307.7,1867,22.8,118,0
1,809,1492,1,296.9,307.7,1424,43.3,120,0
1,810,1493,1,296.9,307.6,1452,45.7,122,0
1,811,1494,1,296.9,307.7,1550,39.7,124,0
1,812,1495,1,296.8,307.6,1588,37.6,126,0
1,813,1496,1,296.8,307.6,1338,44.4,128,0
1,814,1497,1,296.8,307.6,1513,40.0,130,0
1,815,7227,2,296.8,307.5,1470,45.9,132,0
1,816,7228,2,296.8,307.5,1516,36.7,135,0
1,817,1498,1,296.8,307.6,1434,48.3,138,0
1,819,1500,1,296.8,307.6,1304,48.7,142,0
1,820,1501,1,296.8,307.6,1398,46.7,144,0
1,821,1502,1,296.7,307.6,1516,37.4,146,0
1,822,1503,1,296.7,307.6,1474,41.7,148,0
1,823,7229,2,296.7,307.6,1547,34.7,150,0
1,824,7230,2,296.6,307.5,1482,39.9,153,0
1,825,1504,1,296.6,307.4,1436,42.8,156,0
1,826,1505,1,296.6,307.3,1474,40.0,158,0
1,827,1506,1,296.5,307.2,1481,38.2,160,0
1,828,1507,1,296.5,307.3,1501,42.1,162,0
1,829,1508,1,296.5,307.3,1566,37.2,164,0
1,830,1509,1,296.5,307.3,1579,34.5,166,0
1,831,1510,1,296.6,307.4,1631,35.0,168,0
1,832,7231,2,296.6,307.4,1544,42.3,170,0
1,833,1511,1,296.6,307.4,1521,38.6,173,0
1,834,1512,1,296.6,307.4,1616,28.0,175,0
1,835,95,0,296.6,307.4,1333,50.2,177,0
1,836,7232,2,296.7,307.4,1533,32.5,182,0
1,837,1513,1,296.6,307.4,1368,45.1,185,0
1,838,1514,1,296.6,307.4,1465,47.8,187,0
1,839,96,0,296.6,307.4,1406,41.5,189,0
1,840,7233,2,296.5,307.4,1565,43.5,194,0
1,841,1515,1,296.6,307.5,1582,37.9,197,0
1,842,1516,1,296.6,307.5,1439,45.5,199,0
1,843,7234,2,296.6,307.5,1566,35.0,201,0
1,844,1517,1,296.6,307.5,1485,42.7,204,0
1,845,1518,1,296.5,307.5,1566,35.1,206,0
1,846,1519,1,296.3,307.3,1439,41.5,208,0
1,847,7235,2,296.4,307.4,1416,50.0,210,0
3,848,1520,1,296.4,307.4,2833,5.6,213,1
1,849,1521,1,296.3,307.4,1465,47.1,215,0
1,850,97,0,296.4,307.4,1586,35.5,0,0
1,851,1522,1,296.3,307.3,1567,31.4,5,0
1,852,7236,2,296.2,307.2,1389,48.6,7,0
1,853,7237,2,296.3,307.3,1368,49.5,10,0
1,854,1523,1,296.3,307.3,1444,49.0,13,0
1,855,7238,2,296.3,307.3,1498,41.6,15,0
1,856,1524,1,296.1,307.2,1615,30.8,18,0
1,857,1525,1,296.1,307.1,1898,22.7,20,0
1,858,7239,2,296.1,307.1,1350,53.3,22,0
1,859,7240,2,296.2,307.0,1516,37.6,25,0
1,860,98,0,296.2,307.0,1542,40.6,28,0
1,861,99,0,296.1,306.9,1541,32.6,33,0
1,862,7241,2,296.1,306.9,1951,23.3,38,0
1,863,100,0,296.1,306.8,1645,31.0,41,0
1,864,1526,1,296.0,306.7,1416,44.2,46,0
1,865,7242,2,296.0,306.7,2044,22.3,48,0
1,866,1527,1,295.9,306.6,1414,50.2,51,0
1,867,1528,1,295.9,306.6,1678,26.7,53,0
1,868,101,0,295.9,306.5,1594,33.2,55,0
1,869,7243,2,295.8,306.5,1514,37.7,60,0
1,870,1529,1,295.8,306.5,1358,49.2,63,0
1,871,1530,1,295.8,306.4,1325,56.2,65,0
1,872,1531,1,295.8,306.4,1339,53.2,67,0
1,874,1532,1,295.9,306.4,1892,21.7,72,0
1,875,1533,1,295.9,306.4,1575,28.5,74,0
1,876,7245,2,295.8,306.3,1444,45.5,76,0
1,877,1534,1,295.7,306.3,1915,22.4,79,0
1,878,7246,2,295.6,306.2,1584,33.6,81,0
1,879,7247,2,295.7,306.3,1685,34.9,84,0
1,880,1535,1,295.8,306.3,1337,54.6,87,0
3,881,7248,2,295.8,306.3,1235,76.2,89,1
1,882,1536,1,295.7,306.2,1464,46.2,92,0
1,883,7249,2,295.7,306.2,1739,25.9,94,0
1,884,1537,1,295.7,306.3,1490,34.3,97,0
1,885,1538,1,295.8,306.4,1356,48.0,99,0
1,886,1539,1,295.7,306.2,1397,52.0,101,0
1,887,1540,1,295.7,306.2,1458,40.6,103,0
1,888,102,0,295.7,306.2,2161,16.5,105,0
1,889,7250,2,295.6,306.1,1651,28.1,110,0
1,890,1541,1,295.6,306.1,1389,46.2,113,0
1,891,1542,1,295.6,306.0,1370,52.4,115,0
1,892,1543,1,295.7,306.1,1408,47.9,117,0
1,893,1544,1,295.7,306.1,1343,54.4,119,0
1,894,7251,2,295.7,306.2,1423,42.5,121,0
1,895,1545,1,295.6,306.2,1426,48.6,124,0
1,896,7252,2,295.6,306.2,1435,51.6,126,0
1,897,1546,1,295.5,306.1,1573,35.1,129,0
1,898,1547,1,295.6,306.2,1612,31.2,131,0
1,899,1548,1,295.6,306.2,1446,49.9,133,0
1,900,103,0,295.6,306.2,1329,55.3,135,0
1,901,1549,1,295.6,306.2,1569,35.1,140,0
1,902,104,0,295.6,306.1,1256,62.3,142,0
1,903,1550,1,295.6,306.1,1383,48.7,147,0
3,904,1551,1,295.7,306.2,2270,14.6,149,1
1,905,105,0,295.7,306.2,1458,49.8,151,0
1,906,1552,1,295.6,306.1,1474,41.2,156,0
1,907,7253,2,295.6,306.1,1462,49.2,158,0
1,908,7254,2,295.6,306.1,1669,29.0,161,0
1,909,7255,2,295.5,306.1,1822,24.3,164,0
1,910,1553,1,295.5,306.0,1456,39.2,167,0
1,911,1554,1,295.5,306.0,1546,35.9,169,0
1,912,7256,2,295.6,306.1,1490,42.7,171,0
1,913,1555,1,295.6,306.0,1569,40.4,174,0
1,914,1556,1,295.5,306.0,1621,29.5,176,0
1,915,7257,2,295.4,305.9,1518,40.6,178,0
1,916,7258,2,295.4,305.8,1526,38.2,181,0
1,917,7259,2,295.3,305.8,1589,36.2,184,0
1,918,1557,1,295.3,305.7,1475,51.0,187,0
1,919,7260,2,295.3,305.7,1473,38.5,189,0
1,920,1558,1,295.4,305.8,1407,50.7,192,0
1,921,7261,2,295.5,305.9,1518,44.1,194,0
1,922,106,0,295.5,305.9,1593,37.2,197,0
1,923,7262,2,295.5,305.9,1380,52.4,202,0
1,924,7263,2,295.5,306.0,1423,45.3,205,0
1,925,1559,1,295.5,306.0,1800,27.6,208,0
1,926,107,0,295.6,306.1,1623,30.9,210,0
2,927,1560,1,295.6,306.1,1372,55.6,215,1
1,928,108,0,295.6,306.0,1396,52.4,0,0
1,929,1561,1,295.6,306.0,1949,21.9,5,0
1,930,1562,1,295.6,306.0,1419,51.1,7,0
1,931,7264,2,295.5,305.9,1453,47.3,9,0
1,932,1563,1,295.5,305.9,1542,36.2,12,0
1,933,1564,1,295.6,306.0,1363,50.0,14,0
1,934,1565,1,295.5,306.0,1597,37.2,16,0
1,935,7265,2,295.5,306.0,1326,50.8,18,0
1,936,7266,2,295.5,306.0,1641,36.6,21,0
1,937,7267,2,295.6,306.1,1418,46.2,24,0
1,938,1566,1,295.6,306.2,1263,61.8,27,0
1,939,1567,1,295.6,306.2,1823,25.8,29,0
1,940,1568,1,295.5,306.1,1488,40.7,31,0
1,941,1569,1,295.6,306.2,1443,48.9,33,0
1,942,1570,1,295.6,306.2,1650,28.2,35,0
1,943,7268,2,295.7,306.3,1462,44.3,37,0
1,944,7269,2,295.6,306.2,1477,45.0,40,0
1,945,7270,2,295.7,306.3,1712,28.5,43,0
1,946,7271,2,295.7,306.3,1347,50.4,46,0
1,947,1571,1,295.6,306.2,1287,54.8,49,0
1,948,1572,1,295.6,306.2,1428,44.5,51,0
1,949,7272,2,295.6,306.3,1426,45.5,53,0
1,950,1573,1,295.6,306.3,1636,32.7,56,0
1,951,1574,1,295.6,306.2,1424,42.5,58,0
1,952,109,0,295.6,306.3,1509,35.8,60,0
1,953,1575,1,295.5,306.2,1448,48.9,65,0
1,954,1576,1,295.5,306.1,1650,32.8,67,0
1,955,110,0,295.6,306.2,1414,42.5,69,0
1,956,1577,1,295.6,306.3,1911,20.9,74,0
1,957,111,0,295.6,306.2,1632,32.2,76,0
1,958,7273,2,295.7,306.4,1387,40.1,81,0
1,959,1578,1,295.8,306.4,1399,47.6,84,0
1,960,1579,1,295.8,306.5,1505,35.2,86,0
1,961,1580,1,295.8,306.5,1534,37.9,88,0
1,962,1581,1,295.8,306.5,1493,40.5,90,0
1,963,7274,2,295.8,306.6,1480,43.2,92,0
1,964,1582,1,295.8,306.6,1621,31.6,95,0
1,965,1583,1,295.7,306.5,1737,26.2,97,0
1,966,1584,1,295.8,306.6,1508,46.5,99,0
1,967,7275,2,295.8,306.5,1641,32.2,101,0
1,968,7276,2,295.9,306.6,1532,38.6,104,0
1,969,1585,1,295.9,306.7,1547,40.9,107,0
1,970,1586,1,295.9,306.6,1412,41.0,109,0
1,971,1587,1,295.8,306.5,1568,35.1,111,0
1,972,1588,1,295.9,306.6,1557,41.1,113,0
1,973,1589,1,295.8,306.6,1644,35.2,115,0
1,974,1590,1,295.9,306.6,1679,30.4,117,0
1,975,1591,1,296.0,306.6,1511,35.2,119,0
1,976,7277,2,296.0,306.6,1628,36.8,121,0
1,977,7278,2,296.0,306.6,1392,51.3,124,0
1,978,1592,1,296.0,306.7,1917,21.0,127,0
1,979,7279,2,296.2,306.8,1526,42.3,129,0
1,980,1593,1,296.2,306.8,1389,53.3,132,0
1,981,1594,1,296.1,306.7,1409,42.8,134,0
1,982,1595,1,296.2,306.8,1655,31.1,136,0
1,983,1596,1,296.2,306.9,1516,39.1,138,0
1,984,1597,1,296.2,306.9,1526,34.9,140,0
1,985,1598,1,296.3,307.1,1419,48.6,142,0
1,986,1599,1,296.4,307.2,1748,25.3,144,0
1,987,112,0,296.4,307.1,1638,32.5,146,0
1,988,7280,2,296.3,307.1,1534,33.8,151,0
1,989,113,0,296.3,307.1,1774,25.9,154,0
1,990,7281,2,296.2,307.0,2119,18.3,159,0
1,991,1600,1,296.2,307.0,1414,48.3,162,0
1,992,7282,2,296.1,307.0,1523,42.0,164,0
1,993,1601,1,296.1,307.1,1651,35.7,167,0
1,994,7283,2,296.1,307.1,1485,36.0,169,0
1,995,7284,2,296.2,307.2,1168,63.4,172,0
1,996,1602,1,296.3,307.3,1566,35.8,175,0
1,997,7285,2,296.3,307.2,1286,51.1,177,0
1,998,7286,2,296.3,307.2,1446,45.9,180,0
1,999,7287,2,296.4,307.2,2071,19.4,183,0
1,1000,1603,1,296.3,307.1,1560,33.2,186,0
1,1001,1604,1,296.3,307.1,1654,29.6,188,0
1,1002,1605,1,296.3,307.1,1662,32.9,190,0
1,1003,1606,1,296.3,307.2,1646,35.0,192,0
1,1004,1607,1,296.2,307.1,1444,46.7,194,0
1,1005,114,0,296.3,307.2,1424,42.0,196,0
1,1007,1609,1,296.2,307.1,1413,53.4,203,0
1,1008,7288,2,296.2,307.2,1633,31.1,0,0
1,1009,1610,1,296.2,307.1,1441,41.7,3,0
1,1010,7289,2,296.2,307.2,1385,44.0,5,0
1,1011,7290,2,296.2,307.2,1552,34.8,8,0
1,1012,7291,2,296.2,307.3,1451,42.8,11,0
1,1013,7292,2,296.1,307.1,1433,38.5,14,0
